ID,TENANT_ID,PROPERTY_ID,RENT_MONTH,PENALTY_AMOUNT,CURRENT_RENT,RECEIVED_AMOUNT,PAYMENT_METHOD,CHEQUE_NUMBER,CHEQUE_DATE,BANK_NAME,BANK_BRANCH,ENTRY_CREATED_ON,ENTRY_UPDATED_ON,GROUP_PAYMENT_ID,PAYMENT_TYPE
6DDEF9C7-4F48-4D3A-84AB-66E56A8AC2B2,B0A7B49E-B344-4D68-AC26-9E6966D5B852,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-24,0,3424,3424,1,,11-11-24,,,17:42.0,17:42.0,9FD618B4-EC1F-4DC9-A1C8-3CDE5C3FBEA4,0
48E04461-6A44-4FE5-8898-66E5F3A47765,CB66079B-6E2B-425E-BF77-B22DC6475E5E,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-20,0,8070,8070,1,,23-12-21,,,00:07.4,00:07.4,441A5C05-7CEA-411B-93EE-08ECFF944369,0
4C1DA10A-CBE9-4C07-9BA4-66E7C2B66943,2410DBC5-5E1C-47C0-8344-2CC879274C93,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-21,0,4176,4176,1,272342,06-06-21,,,45:19.1,45:19.1,69BBC946-DB44-46AC-9EFB-CE965517A0CD,0
3C78BF6B-07BA-45F1-8392-66EC1D3813FC,2D4E4DFD-286F-439D-93A1-6C282F7A0D8F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-22,0,7664,7664,1,160,09-11-22,,,40:01.4,40:01.4,F7AA7CA2-FD6B-4496-8F74-5FF54EEE5CF1,0
561C2CBE-2D6D-4F7B-BF61-66F41807AF93,8EC0AFA0-7570-428B-8340-413655EF9110,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-21,0,1234,1234,1,,23-12-21,,,43:07.4,43:07.4,DB0370E5-4B0F-43D5-8EA9-526E2FB01BD5,0
E63B3B63-8D9D-4B95-B235-66F8E6ECB32E,68A73A96-EF6F-4DCF-A887-69B3BB9DFDD6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-24,0,3538,3538,0,,18-12-24,,,50:24.3,50:24.3,EF47A395-9FD2-4804-B3C4-27D665B231F6,0
837FC23B-2958-47E3-87C3-66FAE7FC81B6,5D3592E8-F6EC-436A-9A73-1F9C915C5C05,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-23,0,2858,2858,1,,05-12-23,,,27:13.8,27:13.8,0B7406C6-834F-47C8-8238-D8C95D31D80B,0
4EA0225C-54C3-4226-8398-6701FFB163C5,881EEC6B-BB54-4B6E-9B1D-A4C0154927A2,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-25,0,2415,2415,1,,25-03-25,,,47:36.0,47:36.0,828DAD7B-7DB2-422D-90C3-15C147357302,0
ADC3F86E-368D-4077-8136-670299EB498A,1C25260B-2AF1-4D10-81CE-2EDEBD696EE6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-23,0,2347,2347,1,,03-03-23,,,26:08.6,26:08.6,FF539120-9B1D-4F5C-8ABB-CAE1B3E0C8AB,0
0F9274FA-2B9A-44D6-A513-6705541DB036,A3BB5B6F-C550-4511-8B8D-9C0AFA18687F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-21,0,3515,3515,1,CBINH21022036150,22-01-21,,,48:24.6,48:24.6,60C76DA8-E2F3-40C2-8E20-F04399F6C779,0
C704234E-B215-4F93-B216-670819F19D34,1F76BE46-5747-4BB3-ABA1-B70083A18C0B,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-22,0,2955,2955,1,4213,10-06-22,HDFC,,08:45.2,08:45.2,9E182A36-EE3D-44F8-B749-72C498396A47,0
6E8ABEA4-7348-49BF-A16E-670FE097DDC6,36428FE6-9D4F-4BF9-9A68-7222861D57BA,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-23,0,3818,3818,1,758096,16-02-23,INDUSIND,,08:22.4,08:22.4,D1ABF59A-B4DF-4067-A82A-BD1554106210,0
2FD90BC4-4B7C-491A-A335-671341F088DC,120E5783-3F01-4825-9F72-11A819477ED1,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-22,0,3569,3569,1,,16-09-22,,,37:20.1,37:20.1,71A4D667-C892-4341-AE52-6A2921048D9F,0
77408CB0-1CA2-4D39-A7D1-671561E449E9,C0DCBA1C-2662-49AC-8773-C6336B28245F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-23,0,1590,1590,1,907177,27-01-23,INDUSIND,,52:25.5,52:25.5,6B6E1A50-A915-4D20-ADDA-914B99F24D46,0
DECB9AD0-AF0A-424F-A89F-671971A50C85,F62BB2FB-DF06-4CEA-BA06-02815718C870,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-21,0,2142,2142,1,1.07714E+11,18-03-21,,,00:49.6,00:49.6,748BBF58-19DF-4227-A877-9BE1BC2F0CEC,0
4A7150A4-C821-49D9-8B8C-671E06C22131,7C27BE5C-28C7-426B-93A3-0F2BBE9A1085,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-23,0,999,999,1,,01-12-23,,,26:36.0,26:36.0,BC43BA15-8C0C-4FA9-BFDE-6F03F3B61BDC,0
C9D1C0C4-8FAB-44E8-851E-671F7C62C89E,65227C3C-1124-4F3A-BE36-86E9B20FF81B,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-22,0,1114,1114,1,686,08-06-22,BOB,,05:27.6,05:27.6,D9C84F67-6553-482F-94B9-5268499D1077,0
1376C269-6585-42ED-8EB1-672221A08A5E,67799C59-9CFC-4977-B34C-C5A27B31B5E8,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-22,0,2606,2606,1,133090,28-06-22,EXCELLENT,,34:52.9,34:52.9,33A64266-0A32-41A6-B054-A5E4EB6B7192,0
3FECE857-2CF5-4A9E-8F5F-67284F085838,20195576-025C-4828-85C8-A094CF5604A4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-21,0,2639,2639,1,,23-11-21,,,04:39.7,04:39.7,372F451D-7D1B-40BD-AFD8-82478DC92718,0
EB036EE6-BF81-4EA9-AD92-6728C6F04C66,842D2979-7B1D-4EC3-A11B-C5F5CFB7AF08,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-23,0,1827,1827,1,10,21-12-23,KOTAK,,06:14.2,06:14.2,42D8ECC8-B8B6-4646-A5A4-71E5A69E3776,0
D6FEFCC8-3546-4B0B-B7C0-673811165856,395004F3-B9DF-4CDF-BEB0-A026A9156CC0,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-23,0,624,624,1,,18-03-23,,,42:38.9,42:38.9,C5D7ED5A-8C0F-4367-B935-6F982BD1C014,0
0066C8BF-7DEF-47B6-B4D2-6738A6F5811F,66186A54-F966-4E93-9BCC-CE053E7E9841,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-22,0,3142,3142,1,,01-07-22,,,16:21.2,16:21.2,43F0734F-1628-4100-8B3F-E4E8B958F426,0
A80D4739-982F-4835-8B8D-673EA12F3E78,4A840EE3-C3DF-4C80-8F1C-D039E84EC07F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-24,0,3403,3403,1,167688,06-08-24,EXCELLENT,,02:28.4,02:28.4,16295881-1353-4D6C-8F2A-32D00C36061F,0
C5FA7A31-D018-47D4-8FB3-67400C247BDD,6043A1A7-79C1-45EA-9BB4-1FC49E09E937,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-23,0,1649,1649,1,,14-07-23,,,50:53.6,50:53.6,C65685C6-D10E-4EB6-B580-2AA5FACE80CC,0
A9D2BA26-EF31-4483-B2A7-67409B66367A,4A840EE3-C3DF-4C80-8F1C-D039E84EC07F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-23,0,3102,3102,1,139957,27-01-23,EXCELLENT,,38:55.6,38:55.6,7B04AFCD-DCA2-49A9-AAFF-A807CD0D63D6,0
9D3AFFA2-79F1-4C00-82AA-674198D68460,07DE0D84-9481-429E-90AD-AD0703E4FF2D,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-24,0,3583,3583,1,,18-04-24,,,05:00.1,05:00.1,1EAF0F19-CE64-4768-95B7-80239DE16C2D,0
A4219F3B-13E5-4787-82C9-674436B72582,73FE8C85-1B3A-4447-AFFC-464388CDFB40,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-20,0,1705,1705,1,UBI,30-06-20,NA,,29:06.7,29:06.7,5A2B3B40-7464-4244-975F-0E40871C6239,0
7A4627E6-3801-425D-97FE-67456715246E,F62BB2FB-DF06-4CEA-BA06-02815718C870,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-23,0,2399,2399,1,,30-01-23,,,24:48.5,24:48.5,68630F87-823F-4356-AE8B-6B84E03D3D74,0
2A55761B-1656-4866-8C03-6748E6A17BD5,7F661995-EC5C-4929-BF0D-F157B4DECAE3,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-25,0,6699,6699,1,,15-01-25,,,16:04.2,16:04.2,135A61A3-2870-4823-8D1B-930EF9DFB043,0
59128430-4CC2-4161-9B5D-674DE724369C,51A8A594-86B0-4C5D-A4C2-A40DFD1B19BB,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-22,0,3571,3571,1,,07-05-22,,,57:11.5,57:11.5,33C64E24-348A-4739-B1E6-9EFB70DD7ADA,0
3A88D1C6-2B50-4A34-A445-674E13FC5045,0334F44B-A71B-4A4B-AA0D-3D3F43123117,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-25,0,1975,1975,1,,31-03-25,,,24:21.0,24:21.0,EB5361B5-EAA4-4BA9-AD79-018F264A643A,0
8390A889-15FD-458D-82AA-6758239B4FC7,27FC1288-D45E-46EE-93C1-E3A8EB07F241,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-21,0,3311,3311,1,,17-08-21,,,48:18.2,48:18.2,3EC27C0E-92FB-478B-8359-431A6A462144,0
9DC07120-DBE4-4157-979E-675AE87158BE,8A9CE070-EA7E-48E4-8CF1-85ADAB336BDF,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-24,0,3199,3199,0,,21-05-24,,,02:13.9,02:13.9,E215DFFE-4F66-4EFF-94C8-0490790067CF,0
B03F35C8-E996-42A3-8E80-6760F00FBE61,9C2A2ADE-57F9-4C32-BBAD-3FD774646EF4,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-21,0,3578,3578,1,230,24-05-21,UBI,,21:11.6,21:11.6,00B92112-EF81-4162-B1AE-B0CD8479A158,0
277DDDD4-79C4-4310-953E-6772CE8D28B5,E9D72279-12C4-4E3D-B747-B232BA3E5C5D,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-23,0,2880,2880,1,,31-03-23,,,56:15.1,56:15.1,E08F9698-7210-484E-A1E1-EAA42C44E874,0
DB200419-CC38-4CE2-86EC-6779DE6EF5FF,CB741910-3CF1-4698-8CAE-0C09E2BEBCAE,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-20,0,3916,3916,1,0,27-06-20,,,54:45.4,54:45.4,50F75BE0-1991-4B64-B6D1-FA5E9EBB3BCA,0
42D1EB81-C0F8-4CC3-81F7-677B37FF5FE7,014C6608-3CF6-4FCB-87C2-C894FBA5B2F3,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-23,0,1299,1299,0,,04-08-23,,,45:46.5,45:46.5,C0B69C0A-789A-4135-8E48-780327EB4034,0
FE1F74B5-0D4E-4345-9666-6786377DCBB8,D52B63DB-464C-49AD-A5DB-0FDF915EA0FA,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-24,0,2485,2485,1,379144,06-02-24,UBI,,32:37.9,32:37.9,B021528B-AE21-421A-9ADF-D8BDC726465E,0
F8AE4F3A-55E0-4CE5-9D81-678C6F49C84B,D6E8744F-3A0D-4782-8EBD-5677AF694B79,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-22,0,8835,8835,1,,07-05-22,,,54:37.5,54:37.5,308FDA85-9B14-4E2A-AAB0-3279D0024624,0
3D118567-C721-420D-AA22-678FE401FE5E,27609EE2-6638-414B-B0CC-14724029BAE9,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-21,0,2762,2762,1,,16-11-21,,,44:33.8,44:33.8,E9480CB8-2FAE-4D0C-9DEB-D7DA8E414D61,0
3CD70D2F-60F7-4FE7-A6F9-6795754B8ADA,8BA4B3F0-4440-4C3A-87C1-63E3F0693706,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-23,0,3789,3789,1,,29-11-23,,,11:26.5,11:26.5,956D0187-442E-4990-BE5E-2BED736F1F98,0
E30842D8-8A80-4BDE-9F86-6797A0039DD0,266F56C5-2EE1-44EC-A879-2220685532AE,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-20,0,1743,1743,0,0,15-07-20,,,55:32.8,55:32.8,35D46CD4-F66E-42D7-8723-8C9780DC84ED,0
123D2D6E-3645-461A-8364-67A869BEA76F,DEED19BC-98FC-4E78-90F5-DC6903731296,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-23,0,3120,3120,1,,28-06-23,,,58:02.5,58:02.5,03DF4012-AF90-4C2D-A854-46923452E814,0
3C91309D-C62A-475B-A4CD-67AC404A78D1,B9960A25-7F15-4304-9DA5-126847F381C1,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-24,0,2270,2270,1,,28-11-24,,,22:51.7,22:51.7,11CBEF8F-6BE7-44CB-BC6A-052FF3C7BF33,0
B32C9951-B287-4C9A-89D5-67ADF0F486FB,BF70F47D-EC0C-434A-8F9F-7C7D985D1D73,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-22,0,1467,1467,0,,27-12-22,,,41:35.6,41:35.6,8E91EFAC-33FA-476C-8D78-66034CD986D2,0
2009D2CE-AEE6-4877-8EF4-67AF03BA3A88,06073EFF-7924-4F01-B561-348B85499717,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-22,0,8729,8729,1,149900,30-11-22,UBI,,06:26.5,06:26.5,9AD6E197-79D6-481C-BA51-A9CC671BFD5A,0
1054D01B-F02F-4770-BD78-67AFBE48EC31,F8F25EFD-39C6-4450-BACF-BAC7764A840A,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-24,0,1831,1831,1,,25-11-24,,,14:31.3,14:31.3,312F541E-A45D-4C85-9350-01E75D9E3CB0,0
AC231D30-7AD2-46E0-800E-67B1231B22E3,E3B98A99-7283-40A1-B93E-D95E114D5AAA,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-23,0,1877,1877,1,,30-09-23,,,20:19.8,20:19.8,20C397E0-09E2-4FBD-BBD7-BB9EC818958D,0
ACC6DDED-C9A5-4E25-B4C0-67B3739211E2,15A0A64C-73B4-40F0-91A0-44238F858F8C,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-20,0,3605,3605,0,,02-01-21,,,41:24.1,41:24.1,570B2CBA-01A0-40D8-8E3F-36B08F590390,0
BE657C49-0E39-40FD-88A1-67B3D78714CD,F2C597F3-788E-4159-85CA-41878EF630FD,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-20,0,3544,3544,1,0,11-06-20,NA,,13:16.6,13:16.6,7CAD6575-341F-471A-BF37-F271AFBB4F10,0
499D4367-67F7-41A6-B0D9-67BCF1661BF8,B129655C-FD9F-40E4-9993-00F1C1694579,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-23,0,1617,1617,1,315368,22-06-23,COSMOS,,01:46.1,01:46.1,54BC5365-497F-4F04-8513-1B1C39F30F90,0
0062B9E0-0036-4BD7-8341-67BE17832842,2EC1FBC9-46B8-4B88-BA6C-9A878D4DBA56,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-20,0,1942,1942,0,,25-09-20,,,28:27.4,28:27.4,E6E8C22A-A046-44A5-9B6F-9843EA4E8D22,0
1CDC1AA0-6FE5-47CE-A60D-67C2F7C8502A,D89FE7FA-F970-4CF3-9E64-0A1D460F4175,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-23,0,2265,2265,0,,21-12-23,,,13:04.6,13:04.6,CCE1A50E-193E-403F-AC03-2C8E187FD7D8,0
72C9AAB0-8DBE-46FE-85B2-67C445DF9CE4,CB741910-3CF1-4698-8CAE-0C09E2BEBCAE,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-24,0,5067,5067,1,,29-06-24,,,31:32.8,31:32.8,446669F5-22FE-468A-ADF1-030D7E6473C8,0
B1A72D16-8F25-485D-8F89-67C4F54293CB,266F56C5-2EE1-44EC-A879-2220685532AE,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-24,0,2303,2303,0,,31-08-24,,,33:27.0,33:27.0,5568E2CA-E9B9-4C63-A010-638006FA6466,0
7F996E0A-97DC-42E3-954B-67D0548AF0F9,911B04CE-D21E-442C-8EE3-6CA723E9907C,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-21,0,1955,1955,1,,31-03-21,,,26:24.8,26:24.8,BEF94C3A-236E-4D99-B94D-D8FB1E1C5B9D,0
325D1F70-89FC-4D51-93F9-67D5A8A53B2E,C28F3ADB-6DF3-4058-9559-332AD5920627,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-24,0,3549,3549,1,,28-12-24,,,59:00.8,59:00.8,D39B5023-1AA1-4A70-B5E6-6E6422ACEB36,0
66B65027-626A-4D5E-AAED-67D9D3091A7E,AE05B6B1-E01E-43C7-8541-4CF297808F6F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-22,0,2216,2216,1,,12-12-22,,,36:09.5,36:09.5,CFA6F480-2F7C-4F1F-94BB-9F63EEA91B27,0
1B05141D-C0B7-40C7-8DEF-67DB62FB74DF,CA507A39-DE1D-47EF-BF0D-D77F68711482,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-22,0,2008,2008,1,,23-03-22,,,17:01.1,17:01.1,B3606558-E22A-4360-9B21-ABCFED0062C8,0
56911696-7971-4ECB-90A4-67DDA4866385,014C6608-3CF6-4FCB-87C2-C894FBA5B2F3,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-24,0,1533,1533,1,,12-11-24,,,23:50.3,23:50.3,E5B21F6A-4A56-4F80-957F-DFBFF74974CE,0
F7254F6C-BA65-4D25-9B6F-67E34C492CC5,7F2481B3-1416-4BD8-81F4-DF14675D7A6C,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-22,0,1899,1899,1,,06-06-22,,,46:39.9,46:39.9,19E68DA2-7465-4424-9CC0-E4E2CB39554A,0
D822A63E-382B-423E-9CA9-67E7059C75B4,1B4BD0D1-A377-445C-B1E8-00EFD2B1BF55,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-22,0,1774,1774,1,,23-12-22,,,17:43.8,17:43.8,46066B6B-8728-403E-9046-FF02058E0B6D,0
0D7EE159-1B03-4EF5-850B-67E70D6C8F66,D9FA2F67-C77E-43ED-8275-6ED4DFC023D1,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-21,0,2244,2244,0,,03-09-21,,,46:50.2,46:50.2,0BC677DA-9B29-44DF-ABD7-91428CBC4A99,0
EF0657A4-EFC5-4A51-9FFB-67ED8FD48C11,56D39DE1-49E4-4A10-8215-AFBE3FB0C32A,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-20,0,1252,1252,1,889,06-12-20,BOB,,56:07.5,56:07.5,97376AB1-57BA-49DE-AEF8-36B418EECA40,0
ED2CD2BF-A39F-4055-B110-67F158B8AC33,057DB3BD-B64F-44E2-ABE4-AE5B565B77AF,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-22,0,1540,1540,1,682872,04-05-22,CANARA,,36:24.4,36:24.4,493E338D-D611-4119-ACE6-28CF4E266096,0
186B13EF-2E7F-41F6-9FA2-67F2320C3451,7A143B61-8281-4BF4-ABCE-359802BE4332,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-24,0,4181,4181,1,8644,09-05-24,BOB,,24:53.1,24:53.1,D0551065-63C4-46DE-A50F-DAFE2B455A45,0
A6A1D1D8-D9E2-40B9-BC9B-67F2A9C54739,906F1D09-E626-4146-88E3-3E9A2573E6AD,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-24,0,2996,2996,0,,21-11-24,,,53:45.5,53:45.5,AA5EAFBD-3EE7-445C-BC0C-BA2A77D352B6,0
0E16DD26-2555-4FAD-A6D9-67FAC62E2C07,B83DD329-E11E-4ECC-8B98-7F9633ECCAB2,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-23,0,2899,2899,1,,28-06-23,,,00:56.6,00:56.6,70A8848A-813C-4E63-BA8E-50BBAABDCE48,0
1BE9806C-448D-493A-9124-680483167941,C68FB49D-A674-447F-A204-7199F61B9B81,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-23,0,1380,1380,0,,11-12-23,,,32:49.2,32:49.2,77D6F17B-1FEA-4BBE-B545-D4071F630DE4,0
2CB63BAC-0497-4E92-AAB3-680C339B41BC,57F75C20-A909-4DF0-B345-1D4881A56D32,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-21,0,4206,4206,1,,27-08-21,,,26:05.7,26:05.7,A1984AC3-EB6B-43BE-AE4F-121589AEFAAD,0
EB201333-847B-4137-BFEE-681E28284F86,942D5B2A-21AE-47C3-9AFC-3A3807F22A58,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-21,0,2694,2694,0,,24-06-21,,,25:15.2,25:15.2,35807618-0CAA-4EDA-A56E-8856D9C9A016,0
59B34C06-99BD-45A8-A8AB-681F5B2338CC,8F7948F1-BF71-4DE2-86E4-D0ACAA010E95,AB23F556-57EC-4461-9A63-9975F3B67B50,01-09-23,0,8047,8047,1,790254,06-09-23,,,45:22.1,45:22.1,4EC43EE9-A179-46E7-9D77-995ABA9943A1,0
BEF616BD-C2AA-40E2-A3C6-6821EBF9F3C8,8BE6E2AA-261D-445A-85E7-AF9E0C16879F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-24,0,2250,2250,1,501961,15-05-24,AXIS,,53:47.0,53:47.0,78975113-4B5D-4804-B5CF-2431BEBF1569,0
7B95A657-4F12-4DE9-83AE-6826D0A12A9A,6043A1A7-79C1-45EA-9BB4-1FC49E09E937,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-23,0,1649,1649,1,,14-07-23,,,50:53.6,50:53.6,7CB7F4F3-034E-4E41-B836-7E347809A2D7,0
00575070-3842-4B91-A43C-682C81EA0C4D,5814FE66-18B5-4B45-89A6-83E168456EB9,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-24,0,2197,2197,1,,15-02-24,,,35:46.7,35:46.7,8B6BD5A7-9C6B-44AF-BE9F-C0A530D1BBBA,0
141FE594-80BA-4274-9630-682DCC0AE6C5,C68FB49D-A674-447F-A204-7199F61B9B81,AB23F556-57EC-4461-9A63-9975F3B67B50,01-02-24,0,1380,1380,0,,15-03-24,,,10:58.8,10:58.8,C0AF3635-4E28-4BF9-94C7-31465A8AA153,0
2663985C-147F-4F84-9860-682DD2B65058,EC8814AE-DB00-4D81-8CBC-1880CF41CC4F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-23,0,1575,1575,1,,20-12-23,,,37:46.6,37:46.6,8C22970E-2501-4C5F-AEDC-63027DCF940B,0
41B76685-D260-4247-9243-682F10942D60,E3B98A99-7283-40A1-B93E-D95E114D5AAA,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-22,0,1877,1877,0,,30-06-22,,,39:51.3,39:51.3,7B99E074-C190-48E8-AC60-0ECC24C76EEF,0
60E4921A-29C7-40C7-A1AF-68306973A50E,76095620-D34B-4BC2-B310-4363D72F1450,AB23F556-57EC-4461-9A63-9975F3B67B50,01-08-21,0,3187,3187,1,527734776,21-09-21,,,27:31.1,27:31.1,2F07CCFB-A485-440B-B486-68801FE5FAC2,0
9CF1378C-9236-45FC-8813-683181816403,AED485F6-8118-43FC-A103-85A1E30B9BF1,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-20,1444,2293,3737,1,46,15-01-21,hdfc bank,,51:40.0,51:40.0,38DC6D34-9631-47EB-83EE-AA4660A91AD7,0
FDFB2D90-390C-4200-BA45-68344D4EED12,E3E0F511-9991-43F9-B1A8-E3342C1686C1,AB23F556-57EC-4461-9A63-9975F3B67B50,01-11-24,0,1439,1439,1,,29-11-24,,,24:40.3,24:40.3,31B73264-D9D3-42D2-AFB6-330B42417F06,0
9DDDA02F-222D-4D43-AFE5-683C847E2EE7,E0B4179E-1CB7-4D96-BEDD-C504A375ADD9,AB23F556-57EC-4461-9A63-9975F3B67B50,01-04-20,0,1859,1859,1,N227201215456598,14-08-20,NA,,05:56.8,05:56.8,3A8BEA61-CA34-4A94-8858-7DF7CDC715EE,0
A5714267-B09D-464F-8B55-683D415FAF76,9A34393C-47ED-4423-9E05-B2DC7D96278F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-07-21,0,1136,1136,0,,09-08-21,,,39:38.1,39:38.1,2DE8E3F3-BBB4-426C-8CC1-2330461AFDAF,0
57B34C12-807B-40CF-8BDB-683FAB75BBB7,ABAB8D58-4192-4FC3-926F-DECF2E028A4E,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-24,0,1677,1677,1,,26-12-24,,,37:54.6,37:54.6,4ED4DBDD-181B-44AE-8B72-63FBE3BAE0DD,0
D8037B7F-80F7-49AA-8CA5-6843CB9B0C00,68A73A96-EF6F-4DCF-A887-69B3BB9DFDD6,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-21,0,2813,2813,0,,05-06-21,,,39:14.9,39:14.9,2233F033-364A-4BB1-B023-BBAE3FBA77FC,0
EA1580E3-BF1D-4315-9160-684446C0A5B2,D9FA2F67-C77E-43ED-8275-6ED4DFC023D1,AB23F556-57EC-4461-9A63-9975F3B67B50,01-03-22,0,2244,2244,0,,30-03-22,,,46:33.8,46:33.8,8685D730-13B2-4BAE-8055-59293A797D7A,0
61BAEC67-E94A-4FEC-AAF3-6845CB1B8432,F4064C29-BCE0-44B1-9C60-2D31762568DD,AB23F556-57EC-4461-9A63-9975F3B67B50,01-05-23,0,1299,1299,0,,26-06-23,,,38:24.5,38:24.5,63A3E1D3-9C0F-4B8E-9599-C0A0171B4978,0
AC38F12A-10E1-4C3B-AA1C-684A6F47F0F9,596F1F39-3B49-4889-99F5-7584FECAAD22,AB23F556-57EC-4461-9A63-9975F3B67B50,01-01-25,0,1451,1451,1,,28-03-25,,,30:20.8,30:20.8,D747EA02-1990-44B0-ACA2-B08F64A28817,0
27AAD4F8-CDF8-4D52-BE3F-684BDB810CCE,6299814E-03DE-4066-9CDD-321C25CD139C,AB23F556-57EC-4461-9A63-9975F3B67B50,01-10-23,0,3750,3750,1,22,15-12-23,HDFC,,38:34.2,38:34.2,AD8615F7-D62E-4CA8-9710-9A744B717DAA,0
BBE539B8-3D05-4666-BABE-684CEB1F02B1,EA83D0E4-DF62-4BFC-807C-CB3DA4D1066F,AB23F556-57EC-4461-9A63-9975F3B67B50,01-06-20,0,1694,1694,0,,20-12-20,,,24:36.4,24:36.4,C2DD2F5A-047B-4427-99C7-3DFC72DF3AD2,0
29381F0C-C459-4C6B-BBD0-684EFC1D1273,BC4BB8B4-1EFD-4268-8070-FB79F7390150,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-22,0,1918,1918,1,665254,12-12-22,CANARA,,40:30.9,40:30.9,E0395B34-4348-4E6E-B584-1C429771CE54,0
B999AC0C-9C7E-4A30-9F43-684F6C411C23,1DE730DF-949D-4CE2-B3F5-786FB4FA5502,AB23F556-57EC-4461-9A63-9975F3B67B50,01-12-23,0,4123,4123,1,,18-11-23,,,57:56.4,57:56.4,FCAB0C3D-D7A1-4696-B36B-9374D2157285,0
